Mass_ID,Isobar,Stage1_hit,Stage2_hit,Hash,Hex,HexNAc,Neu5Ac,Fuc,NCore,DM1,MCC,Exp. Mass,Theo. Mass,Da,ppm,ch_A,ch_B,Abundance,Permutations,Permutation abundance
12,295,2,0,-3162295537530645963,11,4,0,0,1,0,1,148879.912857,148877.56800000003,2.3448569999600295,15.750237134180141,M5,M6,0.7433043090189975,2,1.486608618037995
12,295,2,1,-3162295537530645963,11,4,0,0,1,0,1,148879.912857,148877.56800000003,2.3448569999600295,15.750237134180141,M6,M5,0.7433043090189975,2,1.486608618037995
12,302,1,0,5613609127159381012,12,4,0,0,0,1,0,148879.912857,148883.17660000004,-3.2637430000468157,-21.921502983613898,M6,M6,0.09291303862737468,1,0.09291303862737468
12,316,2,0,970505293999216288,9,6,0,1,1,0,0,148879.912857,148884.56600000002,-4.653143000032287,-31.25336040561979,A2G0F,M6,5.546435966874807,2,11.092871933749613
12,316,2,1,-3385397432057832786,9,6,0,1,1,0,0,148879.912857,148884.56600000002,-4.653143000032287,-31.25336040561979,A2G1F,M5,40.02504728395517,2,80.05009456791034
12,316,2,2,1601540748839531252,9,6,0,1,1,0,0,148879.912857,148884.56600000002,-4.653143000032287,-31.25336040561979,A2G2F,M4,0.5766960966914845,2,1.153392193382969
12,316,2,3,-3385397432057832786,9,6,0,1,1,0,0,148879.912857,148884.56600000002,-4.653143000032287,-31.25336040561979,M5,A2G1F,40.02504728395517,2,80.05009456791034
12,316,2,4,970505293999216288,9,6,0,1,1,0,0,148879.912857,148884.56600000002,-4.653143000032287,-31.25336040561979,M6,A2G0F,5.546435966874807,2,11.092871933749613
12,316,2,5,1601540748839531252,9,6,0,1,1,0,0,148879.912857,148884.56600000002,-4.653143000032287,-31.25336040561979,M4,A2G2F,0.5766960966914845,2,1.153392193382969
13,302,3,0,5613609127159381012,12,4,0,0,0,1,0,148884.723646,148883.17660000004,1.5470459999633022,10.391006125021796,M6,M6,0.05586698874041848,1,0.05586698874041848
13,316,7,0,970505293999216288,9,6,0,1,1,0,0,148884.723646,148884.56600000002,0.1576459999778308,1.0588471606776941,A2G0F,M6,3.33497515836871,2,6.66995031673742
13,316,7,1,-3385397432057832786,9,6,0,1,1,0,0,148884.723646,148884.56600000002,0.1576459999778308,1.0588471606776941,A2G1F,M5,24.066362471635188,2,48.132724943270375
13,316,7,2,1601540748839531252,9,6,0,1,1,0,0,148884.723646,148884.56600000002,0.1576459999778308,1.0588471606776941,A2G2F,M4,0.34675729926040844,2,0.6935145985208169
13,316,7,3,-3385397432057832786,9,6,0,1,1,0,0,148884.723646,148884.56600000002,0.1576459999778308,1.0588471606776941,M5,A2G1F,24.066362471635188,2,48.132724943270375
13,316,7,4,970505293999216288,9,6,0,1,1,0,0,148884.723646,148884.56600000002,0.1576459999778308,1.0588471606776941,M6,A2G0F,3.33497515836871,2,6.66995031673742
13,316,7,5,1601540748839531252,9,6,0,1,1,0,0,148884.723646,148884.56600000002,0.1576459999778308,1.0588471606776941,M4,A2G2F,0.34675729926040844,2,0.6935145985208169
13,322,2,0,-2048269643584065698,7,8,0,0,0,1,0,148884.723646,148885.24760000003,-0.5239540000329725,-3.519180096611348,A2G0,A2G1,1.7835066718601624,2,3.567013343720325
13,322,2,1,-2048269643584065698,7,8,0,0,0,1,0,148884.723646,148885.24760000003,-0.5239540000329725,-3.519180096611348,A2G1,A2G0,1.7835066718601624,2,3.567013343720325
13,328,2,0,4719943387863366401,6,7,0,1,0,1,1,148884.723646,148887.30460000003,-2.580954000033671,-17.334950128673835,A2G0F,A1G0,13.283375630790625,2,26.56675126158125
13,328,2,1,6959151813264177042,6,7,0,1,0,1,1,148884.723646,148887.30460000003,-2.580954000033671,-17.334950128673835,A1G0F,A2G0,7.157089273714704,2,14.314178547429409
13,328,2,2,6959151813264177042,6,7,0,1,0,1,1,148884.723646,148887.30460000003,-2.580954000033671,-17.334950128673835,A2G0,A1G0F,7.157089273714704,2,14.314178547429409
13,328,2,3,4719943387863366401,6,7,0,1,0,1,1,148884.723646,148887.30460000003,-2.580954000033671,-17.334950128673835,A1G0,A2G0F,13.283375630790625,2,26.56675126158125
14,337,1,0,-6982809533548590395,8,8,2,2,0,0,0,148963.805963,148964.65600000002,-0.8500370000256225,-5.706299889187288,A2S1G0F,A2S1G0F,0.013291786531582243,1,0.013291786531582243
14,341,0,0,-3494444855394962107,10,6,0,0,0,1,0,148963.805963,148965.28260000004,-1.4766370000434108,-9.912625104793447,A2G1,M6,0.11371123377768605,2,0.2274224675553721
14,341,0,1,-3494444855394962107,10,6,0,0,0,1,0,148963.805963,148965.28260000004,-1.4766370000434108,-9.912625104793447,M6,A2G1,0.11371123377768605,2,0.2274224675553721
14,341,2,0,-8899051845648971277,4,2,0,0,2,1,0,148963.805963,148965.28260000004,-1.4766370000434108,-9.912625104793447,Unglycosylated,M4,0.06382549745134147,2,0.12765099490268295
14,341,2,1,-8899051845648971277,4,2,0,0,2,1,0,148963.805963,148965.28260000004,-1.4766370000434108,-9.912625104793447,M4,Unglycosylated,0.06382549745134147,2,0.12765099490268295
14,350,0,0,-5091460100069526673,7,8,0,1,1,0,0,148963.805963,148966.67200000002,-2.866037000028882,-19.2394510903008,A2G0F,A2G1,6.787982463813734,2,13.575964927627467
14,350,0,1,-4629911638068021122,7,8,0,1,1,0,0,148963.805963,148966.67200000002,-2.866037000028882,-19.2394510903008,A2G1F,A2G0,12.642009239619261,2,25.284018479238522
14,350,0,2,-4629911638068021122,7,8,0,1,1,0,0,148963.805963,148966.67200000002,-2.866037000028882,-19.2394510903008,A2G0,A2G1F,12.642009239619261,2,25.284018479238522
14,350,0,3,-5091460100069526673,7,8,0,1,1,0,0,148963.805963,148966.67200000002,-2.866037000028882,-19.2394510903008,A2G1,A2G0F,6.787982463813734,2,13.575964927627467
14,351,2,0,-5009979443365826799,9,5,0,1,0,1,1,148963.805963,148967.33960000004,-3.5336370000441093,-23.720884118172897,A1G0F,M6,0.4563153389958005,2,0.912630677991601
14,351,2,1,-4017390631643889170,9,5,0,1,0,1,1,148963.805963,148967.33960000004,-3.5336370000441093,-23.720884118172897,M5,A1G1F,1.3841401904663166,2,2.7682803809326333
14,351,2,2,-4017390631643889170,9,5,0,1,0,1,1,148963.805963,148967.33960000004,-3.5336370000441093,-23.720884118172897,A1G1F,M5,1.3841401904663166,2,2.7682803809326333
14,351,2,3,-5009979443365826799,9,5,0,1,0,1,1,148963.805963,148967.33960000004,-3.5336370000441093,-23.720884118172897,M6,A1G0F,0.4563153389958005,2,0.912630677991601
14,358,1,0,8712523660057823200,0,0,0,0,4,0,1,148963.805963,148959.67400000003,4.131962999963434,27.738802650463867,Unglycosylated,Unglycosylated,0.3224005896901095,1,0.3224005896901095
14,358,4,0,5136914833615924677,9,6,0,0,1,0,1,148963.805963,148959.67400000003,4.131962999963434,27.738802650463867,A2G0,M6,0.23477448698065354,2,0.46954897396130707
14,358,4,1,-2297332500028529714,9,6,0,0,1,0,1,148963.805963,148959.67400000003,4.131962999963434,27.738802650463867,M5,A2G1,0.9096898702214884,2,1.8193797404429768
14,358,4,2,-2297332500028529714,9,6,0,0,1,0,1,148963.805963,148959.67400000003,4.131962999963434,27.738802650463867,A2G1,M5,0.9096898702214884,2,1.8193797404429768
14,358,4,3,5136914833615924677,9,6,0,0,1,0,1,148963.805963,148959.67400000003,4.131962999963434,27.738802650463867,M6,A2G0,0.23477448698065354,2,0.46954897396130707
14,362,2,0,-7036266437414269741,6,7,0,2,1,0,1,148963.805963,148968.72900000002,-4.923037000029581,-33.04745252964856,A2G0F,A1G0F,27.239705490562876,2,54.47941098112575
14,362,2,1,-7036266437414269741,6,7,0,2,1,0,1,148963.805963,148968.72900000002,-4.923037000029581,-33.04745252964856,A1G0F,A2G0F,27.239705490562876,2,54.47941098112575
15,368,0,0,8832368063389986666,6,8,0,2,0,1,0,149015.99518,149015.3906,0.6045799999847077,4.057164817341408,A2G0F,A2G0F,99.71520698860249,1,99.71520698860249
15,378,1,0,3642551512348173890,5,4,1,1,2,0,0,149015.99518,149013.681,2.3141799999866635,15.529983451564176,Unglycosylated,A2S1G1F,0.12985622406332134,2,0.2597124481266427
15,378,1,1,3642551512348173890,5,4,1,1,2,0,0,149015.99518,149013.681,2.3141799999866635,15.529983451564176,A2S1G1F,Unglycosylated,0.12985622406332134,2,0.2597124481266427
15,378,2,0,8208747288675661170,8,6,1,1,1,0,0,149015.99518,149013.681,2.3141799999866635,15.529983451564176,A2S1G0F,M4,0.012540281635432794,2,0.025080563270865587
15,378,2,1,8208747288675661170,8,6,1,1,1,0,0,149015.99518,149013.681,2.3141799999866635,15.529983451564176,M4,A2S1G0F,0.012540281635432794,2,0.025080563270865587
16,404,1,0,-1255298170642427291,10,6,0,1,1,0,0,149044.493391,149046.70700000002,-2.2136090000276454,-14.851780657103983,A2G1F,M6,4.860611036242141,2,9.721222072484283
16,404,1,1,9143018684223215362,10,6,0,1,1,0,0,149044.493391,149046.70700000002,-2.2136090000276454,-14.851780657103983,A2G2F,M5,6.7806824402345525,2,13.561364880469105
16,404,1,2,9143018684223215362,10,6,0,1,1,0,0,149044.493391,149046.70700000002,-2.2136090000276454,-14.851780657103983,M5,A2G2F,6.7806824402345525,2,13.561364880469105
16,404,1,3,-1255298170642427291,10,6,0,1,1,0,0,149044.493391,149046.70700000002,-2.2136090000276454,-14.851780657103983,M6,A2G1F,4.860611036242141,2,9.721222072484283
16,408,1,0,-2048269643584065698,7,8,0,0,1,0,1,149044.493391,149041.78000000003,2.7133909999683965,18.205572960604712,A2G0,A2G1,2.8816759400752052,2,5.7633518801504104
16,408,1,1,-2048269643584065698,7,8,0,0,1,0,1,149044.493391,149041.78000000003,2.7133909999683965,18.205572960604712,A2G1,A2G0,2.8816759400752052,2,5.7633518801504104
16,410,0,0,-5854815472336678789,8,8,0,0,0,1,0,149044.493391,149047.38860000003,-2.8952090000384487,-19.42475495366343,A2G1,A2G1,1.3957177830844418,1,1.3957177830844418
16,423,1,0,5613609127159381012,12,4,0,0,1,0,1,149044.493391,149039.70900000003,4.784390999964671,32.10145156660679,M6,M6,0.09026630504824877,1,0.09026630504824877
16,424,0,0,-7124418777217594281,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A2G0F,A1G1,5.388439430168342,2,10.776878860336684
16,424,0,1,5326809305034651244,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A2G1F,A1G0,19.36006090706616,2,38.72012181413232
16,424,0,2,3243890467681034002,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A1G0F,A2G1,5.6009192071190315,2,11.201838414238063
16,424,0,3,3007179775047369534,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A2G0,A1G1F,4.384618995028222,2,8.769237990056444
16,424,0,4,3007179775047369534,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A1G1F,A2G0,4.384618995028222,2,8.769237990056444
16,424,0,5,5326809305034651244,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A1G0,A2G1F,19.36006090706616,2,38.72012181413232
16,424,0,6,3243890467681034002,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A2G1,A1G0F,5.6009192071190315,2,11.201838414238063
16,424,0,7,-7124418777217594281,7,7,0,1,0,1,1,149044.493391,149049.44560000004,-4.952209000039147,-33.22527621692238,A1G1,A2G0F,5.388439430168342,2,10.776878860336684
17,435,1,0,-1219050057080621297,7,8,0,2,0,1,0,149179.399465,149177.53160000002,1.8678649999783374,12.521087994583343,A2G0F,A2G1F,49.901538352858566,2,99.80307670571713
17,435,1,1,-1219050057080621297,7,8,0,2,0,1,0,149179.399465,149177.53160000002,1.8678649999783374,12.521087994583343,A2G1F,A2G0F,49.901538352858566,2,99.80307670571713
17,447,1,0,-4201092569175123228,9,6,1,1,1,0,0,149179.399465,149175.82200000001,3.577464999980293,23.98153368298713,M5,A2S1G0F,0.08419946997147205,2,0.1683989399429441
17,447,1,1,-2460786271347044001,9,6,1,1,1,0,0,149179.399465,149175.82200000001,3.577464999980293,23.98153368298713,A2S1G1F,M4,0.014262177169955915,2,0.02852435433991183
17,447,1,2,-4201092569175123228,9,6,1,1,1,0,0,149179.399465,149175.82200000001,3.577464999980293,23.98153368298713,A2S1G0F,M5,0.08419946997147205,2,0.1683989399429441
17,447,1,3,-2460786271347044001,9,6,1,1,1,0,0,149179.399465,149175.82200000001,3.577464999980293,23.98153368298713,M4,A2S1G1F,0.014262177169955915,2,0.02852435433991183
18,463,0,0,557944962819485057,4,3,0,0,1,2,0,149233.487053,149233.19420000003,0.2928529999626335,1.9623851217052717,Unglycosylated,A1G1,0.09029247521792778,2,0.18058495043585557
18,463,0,1,557944962819485057,4,3,0,0,1,2,0,149233.487053,149233.19420000003,0.2928529999626335,1.9623851217052717,A1G1,Unglycosylated,0.09029247521792778,2,0.18058495043585557
18,463,1,0,6774195121619099898,7,5,0,0,0,2,0,149233.487053,149233.19420000003,0.2928529999626335,1.9623851217052717,A1G0,M4,0.07119767145937438,2,0.14239534291874875
18,463,1,1,6774195121619099898,7,5,0,0,0,2,0,149233.487053,149233.19420000003,0.2928529999626335,1.9623851217052717,M4,A1G0,0.07119767145937438,2,0.14239534291874875
18,466,3,0,2252489123910274290,9,7,0,2,1,0,0,149233.487053,149233.90200000003,-0.4149470000411384,-2.7805143099530985,A2G2F,A1G1F,1.5192099319081473,2,3.0384198638162947
18,466,3,1,2252489123910274290,9,7,0,2,1,0,0,149233.487053,149233.90200000003,-0.4149470000411384,-2.7805143099530985,A1G1F,A2G2F,1.5192099319081473,2,3.0384198638162947
18,474,1,0,3642551512348173890,5,4,1,1,2,0,1,149233.487053,149234.931,-1.4439470000215806,-9.675663668994362,Unglycosylated,A2S1G1F,0.12549123674356064,2,0.25098247348712127
18,474,1,1,3642551512348173890,5,4,1,1,2,0,1,149233.487053,149234.931,-1.4439470000215806,-9.675663668994362,A2S1G1F,Unglycosylated,0.12549123674356064,2,0.25098247348712127
18,474,2,0,8208747288675661170,8,6,1,1,1,0,1,149233.487053,149234.931,-1.4439470000215806,-9.675663668994362,A2S1G0F,M4,0.012118752588829681,2,0.024237505177659362
18,474,2,1,8208747288675661170,8,6,1,1,1,0,1,149233.487053,149234.931,-1.4439470000215806,-9.675663668994362,M4,A2S1G0F,0.012118752588829681,2,0.024237505177659362
18,484,0,0,8832368063389986666,6,8,0,2,0,1,1,149233.487053,149236.6406,-3.1535470000235364,-21.131184589420034,A2G0F,A2G0F,96.36337986416432,1,96.36337986416432
19,500,1,0,5925578689896270953,5,2,0,0,0,3,0,149254.923684,149256.85880000002,-1.935116000007838,-12.965005531845199,M5,Unglycosylated,1.8909071978278074,2,3.7818143956556147
19,500,1,1,5925578689896270953,5,2,0,0,0,3,0,149254.923684,149256.85880000002,-1.935116000007838,-12.965005531845199,Unglycosylated,M5,1.8909071978278074,2,3.7818143956556147
19,503,0,0,-5091460100069526673,7,8,0,1,0,1,1,149254.923684,149252.63960000002,2.284083999984432,15.303474739916302,A2G0F,A2G1,16.61649138533396,2,33.23298277066792
19,503,0,1,-4629911638068021122,7,8,0,1,0,1,1,149254.923684,149252.63960000002,2.284083999984432,15.303474739916302,A2G1F,A2G0,30.94672662212848,2,61.89345324425696
19,503,0,2,-4629911638068021122,7,8,0,1,0,1,1,149254.923684,149252.63960000002,2.284083999984432,15.303474739916302,A2G0,A2G1F,30.94672662212848,2,61.89345324425696
19,503,0,3,-5091460100069526673,7,8,0,1,0,1,1,149254.923684,149252.63960000002,2.284083999984432,15.303474739916302,A2G1,A2G0F,16.61649138533396,2,33.23298277066792
19,507,0,0,-713849180239931116,7,8,1,1,1,0,0,149254.923684,149257.928,-3.004316000005929,-20.12835123911092,A2G0,A2S1G0F,0.38963458132991474,2,0.7792691626598295
19,507,0,1,-713849180239931116,7,8,1,1,1,0,0,149254.923684,149257.928,-3.004316000005929,-20.12835123911092,A2S1G0F,A2G0,0.38963458132991474,2,0.7792691626598295
19,512,2,0,-8899051845648971277,4,2,0,0,1,2,1,149254.923684,149251.2502,3.673483999999007,24.612751954013493,Unglycosylated,M4,0.15624021337984,2,0.31248042675968
19,512,2,1,-8899051845648971277,4,2,0,0,1,2,1,149254.923684,149251.2502,3.673483999999007,24.612751954013493,M4,Unglycosylated,0.15624021337984,2,0.31248042675968
20,528,1,0,2178225571527952377,3,4,0,0,0,3,0,149339.033817,149338.96480000002,0.06901699997251853,0.4621499825243099,A2G0,Unglycosylated,0.25737132245296745,2,0.5147426449059349
20,528,1,1,2178225571527952377,3,4,0,0,0,3,0,149339.033817,149338.96480000002,0.06901699997251853,0.4621499825243099,Unglycosylated,A2G0,0.25737132245296745,2,0.5147426449059349
20,532,2,0,-5872830558074228269,8,8,0,2,0,1,0,149339.033817,149339.67260000002,-0.6387830000312533,-4.277383155527644,A2G0F,A2G2F,5.321787521744335,2,10.64357504348867
20,532,2,1,-8697716817842587237,8,8,0,2,0,1,0,149339.033817,149339.67260000002,-0.6387830000312533,-4.277383155527644,A2G1F,A2G1F,27.52915266240887,1,27.52915266240887
20,532,2,2,-5872830558074228269,8,8,0,2,0,1,0,149339.033817,149339.67260000002,-0.6387830000312533,-4.277383155527644,A2G2F,A2G0F,5.321787521744335,2,10.64357504348867
20,537,1,0,2959622598313400477,10,6,1,1,1,0,0,149339.033817,149337.96300000002,1.0708169999707025,7.170427254124943,M5,A2S1G1F,0.10556361777624336,2,0.21112723555248672
20,537,1,1,2959622598313400477,10,6,1,1,1,0,0,149339.033817,149337.96300000002,1.0708169999707025,7.170427254124943,A2S1G1F,M5,0.10556361777624336,2,0.21112723555248672
20,537,1,2,-193692625590983173,10,6,1,1,1,0,0,149339.033817,149337.96300000002,1.0708169999707025,7.170427254124943,M6,A2S1G0F,0.006436805961966058,2,0.012873611923932117
20,537,1,3,-193692625590983173,10,6,1,1,1,0,0,149339.033817,149337.96300000002,1.0708169999707025,7.170427254124943,A2S1G0F,M6,0.006436805961966058,2,0.012873611923932117
20,541,1,0,335502197936977398,7,7,1,1,0,1,1,149339.033817,149340.70160000003,-1.6677830000407994,-11.167638709156828,A1G0,A2S1G0F,0.02563812544172922,2,0.05127625088345844
20,541,1,1,335502197936977398,7,7,1,1,0,1,1,149339.033817,149340.70160000003,-1.6677830000407994,-11.167638709156828,A2S1G0F,A1G0,0.02563812544172922,2,0.05127625088345844
20,554,1,0,-1219050057080621297,7,8,0,2,1,0,1,149339.033817,149334.064,4.969816999975592,33.279861719798845,A2G0F,A2G1F,30.518626275418328,2,61.037252550836655
20,554,1,1,-1219050057080621297,7,8,0,2,1,0,1,149339.033817,149334.064,4.969816999975592,33.279861719798845,A2G1F,A2G0F,30.518626275418328,2,61.037252550836655
21,555,2,0,-1219050057080621297,7,8,0,2,0,1,1,149398.823703,149398.78160000002,0.04210299998521805,0.2818162205495392,A2G0F,A2G1F,49.22414758647401,2,98.44829517294802
21,555,2,1,-1219050057080621297,7,8,0,2,0,1,1,149398.823703,149398.78160000002,0.04210299998521805,0.2818162205495392,A2G1F,A2G0F,49.22414758647401,2,98.44829517294802
21,563,3,0,-4201092569175123228,9,6,1,1,1,0,1,149398.823703,149397.07200000001,1.7517029999871738,11.725149472723091,M5,A2S1G0F,0.08305650032813476,2,0.16611300065626952
21,563,3,1,-2460786271347044001,9,6,1,1,1,0,1,149398.823703,149397.07200000001,1.7517029999871738,11.725149472723091,A2S1G1F,M4,0.014068574578886387,2,0.028137149157772774
21,563,3,2,-4201092569175123228,9,6,1,1,1,0,1,149398.823703,149397.07200000001,1.7517029999871738,11.725149472723091,A2S1G0F,M5,0.08305650032813476,2,0.16611300065626952
21,563,3,3,-2460786271347044001,9,6,1,1,1,0,1,149398.823703,149397.07200000001,1.7517029999871738,11.725149472723091,M4,A2S1G1F,0.014068574578886387,2,0.028137149157772774
21,577,1,0,-2739754259387376580,8,5,0,0,0,2,0,149398.823703,149395.33520000003,3.488502999971388,23.350816110163173,M5,A1G0,0.48795693942779184,2,0.9759138788555837
21,577,1,1,-2739754259387376580,8,5,0,0,0,2,0,149398.823703,149395.33520000003,3.488502999971388,23.350816110163173,A1G0,M5,0.48795693942779184,2,0.9759138788555837
21,577,1,2,5448161302868106960,8,5,0,0,0,2,0,149398.823703,149395.33520000003,3.488502999971388,23.350816110163173,A1G1,M4,0.010122510977491426,2,0.02024502195498285
21,577,1,3,5448161302868106960,8,5,0,0,0,2,0,149398.823703,149395.33520000003,3.488502999971388,23.350816110163173,M4,A1G1,0.010122510977491426,2,0.02024502195498285
21,583,2,0,2959622598313400477,10,6,1,1,0,1,0,149398.823703,149402.68060000002,-3.8568970000196714,-25.81544711601159,M5,A2S1G1F,0.17026582567267629,2,0.34053165134535257
21,583,2,1,2959622598313400477,10,6,1,1,0,1,0,149398.823703,149402.68060000002,-3.8568970000196714,-25.81544711601159,A2S1G1F,M5,0.17026582567267629,2,0.34053165134535257
21,583,2,2,-193692625590983173,10,6,1,1,0,1,0,149398.823703,149402.68060000002,-3.8568970000196714,-25.81544711601159,M6,A2S1G0F,0.010382062541016845,2,0.02076412508203369
21,583,2,3,-193692625590983173,10,6,1,1,0,1,0,149398.823703,149402.68060000002,-3.8568970000196714,-25.81544711601159,A2S1G0F,M6,0.010382062541016845,2,0.02076412508203369
22,599,1,0,7113224721454171801,4,4,0,1,3,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,A2G1F,Unglycosylated,25.417981828430886,2,50.83596365686177
22,599,1,1,7113224721454171801,4,4,0,1,3,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,Unglycosylated,A2G1F,25.417981828430886,2,50.83596365686177
22,599,3,0,3778826881584910717,7,6,0,1,2,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,A2G0F,M4,5.578424794948478,2,11.156849589896956
22,599,3,1,7219106398093722906,7,6,0,1,2,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,A1G0F,A1G1,2.2307932232685754,2,4.461586446537151
22,599,3,2,-4365999363753405908,7,6,0,1,2,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,A1G1F,A1G0,3.368993643362244,2,6.737987286724488
22,599,3,3,-4365999363753405908,7,6,0,1,2,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,A1G0,A1G1F,3.368993643362244,2,6.737987286724488
22,599,3,4,7219106398093722906,7,6,0,1,2,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,A1G1,A1G0F,2.2307932232685754,2,4.461586446537151
22,599,3,5,3778826881584910717,7,6,0,1,2,0,0,149452.600772,149453.09500000003,-0.4942280000250321,-3.3069104391918547,M4,A2G0F,5.578424794948478,2,11.156849589896956
22,608,1,0,7986638964955444171,10,4,0,0,1,1,0,149452.600772,149451.70560000002,0.8951719999895431,5.989707487082322,M5,M5,9.047771440453428,1,9.047771440453428
22,608,1,1,359738952449531431,10,4,0,0,1,1,0,149452.600772,149451.70560000002,0.8951719999895431,5.989707487082322,M6,M4,0.09344891053434419,2,0.18689782106868838
22,608,1,2,359738952449531431,10,4,0,0,1,1,0,149452.600772,149451.70560000002,0.8951719999895431,5.989707487082322,M4,M6,0.09344891053434419,2,0.18689782106868838
22,617,0,0,557944962819485057,4,3,0,0,1,2,1,149452.600772,149454.44420000003,-1.8434280000219587,-12.334380619388488,Unglycosylated,A1G1,0.472036804493995,2,0.94407360898799
22,617,0,1,557944962819485057,4,3,0,0,1,2,1,149452.600772,149454.44420000003,-1.8434280000219587,-12.334380619388488,A1G1,Unglycosylated,0.472036804493995,2,0.94407360898799
22,617,1,0,6774195121619099898,7,5,0,0,0,2,1,149452.600772,149454.44420000003,-1.8434280000219587,-12.334380619388488,A1G0,M4,0.37221176229781167,2,0.7444235245956233
22,617,1,1,6774195121619099898,7,5,0,0,0,2,1,149452.600772,149454.44420000003,-1.8434280000219587,-12.334380619388488,M4,A1G0,0.37221176229781167,2,0.7444235245956233
22,621,0,0,2252489123910274290,9,7,0,2,1,0,1,149452.600772,149455.15200000003,-2.5512280000257306,-17.070191063241033,A2G2F,A1G1F,7.9422233124369495,2,15.884446624873899
22,621,0,1,2252489123910274290,9,7,0,2,1,0,1,149452.600772,149455.15200000003,-2.5512280000257306,-17.070191063241033,A1G1F,A2G2F,7.9422233124369495,2,15.884446624873899
23,631,0,0,-5872830558074228269,8,8,0,2,1,0,1,149496.336538,149496.20500000002,0.13153799998690374,0.8798751780147444,A2G0F,A2G2F,11.452800694215856,2,22.905601388431712
23,631,0,1,-8697716817842587237,8,8,0,2,1,0,1,149496.336538,149496.20500000002,0.13153799998690374,0.8798751780147444,A2G1F,A2G1F,59.24436055272432,1,59.24436055272432
23,631,0,2,-5872830558074228269,8,8,0,2,1,0,1,149496.336538,149496.20500000002,0.13153799998690374,0.8798751780147444,A2G2F,A2G0F,11.452800694215856,2,22.905601388431712
23,633,1,0,2178225571527952377,3,4,0,0,1,2,1,149496.336538,149495.4972,0.8393379999906756,5.614470105864001,A2G0,Unglycosylated,0.5538782689870432,2,1.1077565379740864
23,633,1,1,2178225571527952377,3,4,0,0,1,2,1,149496.336538,149495.4972,0.8393379999906756,5.614470105864001,Unglycosylated,A2G0,0.5538782689870432,2,1.1077565379740864
23,633,2,0,-5636172348269498355,6,6,0,0,0,2,1,149496.336538,149495.4972,0.8393379999906756,5.614470105864001,A1G0,A1G0,0.3241517056983083,1,0.3241517056983083
23,637,3,0,-5195047859517588975,11,6,0,1,0,1,1,149496.336538,149494.81560000003,1.520937999972375,10.17385113903826,A2G2F,M6,0.19185554825631335,2,0.3837110965126267
23,637,3,1,-5195047859517588975,11,6,0,1,0,1,1,149496.336538,149494.81560000003,1.520937999972375,10.17385113903826,M6,A2G2F,0.19185554825631335,2,0.3837110965126267
23,639,1,0,4719943387863366401,6,7,0,1,2,0,0,149496.336538,149494.14800000002,2.1885379999876022,14.639623217810518,A2G0F,A1G0,4.858137478593369,2,9.716274957186737
23,639,1,1,6959151813264177042,6,7,0,1,2,0,0,149496.336538,149494.14800000002,2.1885379999876022,14.639623217810518,A1G0F,A2G0,2.617566844806788,2,5.235133689613576
23,639,1,2,6959151813264177042,6,7,0,1,2,0,0,149496.336538,149494.14800000002,2.1885379999876022,14.639623217810518,A2G0,A1G0F,2.617566844806788,2,5.235133689613576
23,639,1,3,4719943387863366401,6,7,0,1,2,0,0,149496.336538,149494.14800000002,2.1885379999876022,14.639623217810518,A1G0,A2G0F,4.858137478593369,2,9.716274957186737
23,653,3,0,7321149072039345862,9,5,0,0,1,1,0,149496.336538,149492.75860000003,3.5779379999730736,23.933854947092218,M5,A1G1,0.1634581566371478,2,0.3269163132742956
23,653,3,1,-2530982825719177821,9,5,0,0,1,1,0,149496.336538,149492.75860000003,3.5779379999730736,23.933854947092218,A1G0,M6,0.08138276866468165,2,0.1627655373293633
23,653,3,2,7321149072039345862,9,5,0,0,1,1,0,149496.336538,149492.75860000003,3.5779379999730736,23.933854947092218,A1G1,M5,0.1634581566371478,2,0.3269163132742956
23,653,3,3,-2530982825719177821,9,5,0,0,1,1,0,149496.336538,149492.75860000003,3.5779379999730736,23.933854947092218,M6,A1G0,0.08138276866468165,2,0.1627655373293633
23,654,2,0,-7350387943780107658,11,6,1,1,1,0,0,149496.336538,149500.10400000002,-3.7674620000179857,-25.20039718512828,A2S1G1F,M6,0.028397391619165508,2,0.056794783238331016
